epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.00471765968810629,0.9952823453479342,0.007173032433326755,0.9928269726889474
1,0.006326779076415632,0.9936732142059891,0.007460160380495446,0.9925398400851658
2,0.006513291083845413,0.9934867112724869,0.0077757347109062335,0.9922242590359279
3,0.006992865457302994,0.9930071389233625,0.00917091393577201,0.9908291016306195
4,0.05833391541684115,0.9416660843072114,0.2051506723676409,0.7948493446622577
5,0.2920223055062471,0.7079776922861735,0.3893468805721828,0.6106531194278172
6,0.3716193305121528,0.6283806694878472,0.5088719810758319,0.4911280189241682
7,0.5467237741858871,0.4532762280216924,0.5180433392524719,0.4819566692624773
8,0.5918594841603879,0.4081405180471915,0.5079138364110675,0.49208617210388184
9,0.5645248227649264,0.4354751772350735,0.5394342711993626,0.46056572028568815
10,0.5820270633255994,0.4179729355706109,0.5532470430646624,0.4467529569353376
11,0.6245347945778458,0.3754652076297336,0.5479939920561654,0.45200600794383455
12,0.6297549230081064,0.3702450791994731,0.580538170678275,0.41946182932172504
13,0.6279546110718338,0.3720453911357456,0.5820328678403582,0.4179671321596418
14,0.6286213861571418,0.3713786138428582,0.5945011121886117,0.40549888781138826
15,0.6168224855705544,0.38317751663702504,0.5241248607635498,0.47587513072150095
16,0.6348679429954953,0.36513205810829447,0.4543155091149466,0.5456844994000026
17,0.6588665644327799,0.34113343556722003,0.596022869859423,0.40397713014057707
18,0.645056320561303,0.354943679438697,0.5858890925134931,0.41411090748650686
19,0.6483835555888988,0.3516164444111012,0.616425267287663,0.38357473271233694
20,0.6390642766599302,0.36093572554764924,0.5931776591709682,0.4068223408290318
21,0.6341877314779494,0.3658122685220506,0.596588100705828,0.40341189929417204
22,0.6525640184128726,0.3474359843466017,0.4902727007865906,0.5097272906984601
23,0.6300614713518707,0.36993853251139325,0.5297630429267883,0.4702369485582624
24,0.6683371199501885,0.3316628800498115,0.5889841403279986,0.41101585967200144
25,0.6643181950957687,0.3356818026966519,0.5964986171041217,0.4035013828958784
26,0.6689828943323206,0.3310171056676794,0.6152908546583993,0.38470914534160067
27,0.6881952948040433,0.31180470519595677,0.629400874887194,0.37059912511280607
28,0.7060736219088236,0.29392637809117633,0.6349357196262905,0.3650642803737095
29,0.6772407182940731,0.322759281705927,0.6090893915721348,0.3909106084278652
30,0.6898868790379277,0.3101131209620723,0.6239604013306754,0.3760395986693246
31,0.6709769588929636,0.329023038899457,0.5684216363089425,0.43157836369105745
32,0.7054851165524235,0.2945148834475764,0.6419583899634225,0.3580416100365775
33,0.6923733861358078,0.3076266160717717,0.6041316560336522,0.39586834396634785
34,0.7074038320117526,0.29259616798824734,0.6012850233486721,0.39871497665132793
35,0.72323453757498,0.2767654613212303,0.6331327557563782,0.3668672442436218
36,0.7402858226387589,0.2597141773612411,0.6457338673727853,0.3542661326272147
37,0.7508145813588742,0.24918541864112573,0.6491273897034782,0.3508726102965219
38,0.729021394694293,0.270978605305707,0.6496946811676025,0.35030531883239746
39,0.7629451023207771,0.23705489767922294,0.6394243240356445,0.36057567596435547
40,0.7917511308634723,0.20824886913652774,0.6298382452556065,0.3701617547443935
41,0.790333233497761,0.2096667665022391,0.6436678086008344,0.35633219139916555
42,0.7956005688066836,0.2043994311933164,0.6465865288461957,0.3534134711538042
43,0.8035459010689346,0.1964540989310653,0.6346859591347831,0.36531404086521696
44,0.772494892279307,0.22750510772069296,0.6320369413920811,0.3679630586079189
45,0.7888388125984757,0.2111611874015243,0.6230933666229248,0.3769066333770752
46,0.812190607742027,0.187809392257973,0.6395269462040493,0.36047305379595074
47,0.8070432223655559,0.19295677873823378,0.6280035121100289,0.37199648788997103
48,0.8065539973753469,0.193446002624653,0.5793268850871495,0.42067311491285053
49,0.6846433661326214,0.31535663428129973,0.6344497033527919,0.36555029664720806
50,0.7202161153157552,0.2797838846842448,0.6171866314751762,0.3828133685248239
51,0.7841506335470412,0.21584936645295885,0.6242637208529881,0.3757362791470119
52,0.8064696568029898,0.19353034319701018,0.5973647832870483,0.40263521671295166
53,0.8374186820454068,0.16258131795459324,0.6286361643246242,0.3713638356753758
54,0.8465203333784033,0.15347966662159673,0.6139248779841832,0.38607512201581684
55,0.8342368381994741,0.1657631618005258,0.6319882018225533,0.3680117981774466
56,0.8345516898013927,0.16544831019860726,0.625168672629765,0.3748313273702349
57,0.8422923971105505,0.15770760288944952,0.63558258329119,0.36441741670881
58,0.8706291163409198,0.12937088365908023,0.630923696926662,0.3690763030733381
59,0.8612745249712909,0.13872547502870913,0.6427186216626849,0.35728137833731516
60,0.8580218023724027,0.1419781976275974,0.6235982605389186,0.37640173946108135
61,0.8850926933465181,0.11490730665348194,0.6366776653698513,0.36332233463014874
62,0.8867240261148523,0.11327597388514767,0.632066513810839,0.36793348618916105
63,0.8938221247107895,0.10617787528921056,0.6382517559187753,0.3617482440812247
64,0.888506551583608,0.11149344841639201,0.6225275312151227,0.3774724687848772
65,0.889326258941933,0.11067374105806704,0.6092963814735413,0.39070361852645874
66,0.8729754244839704,0.12702457551602964,0.6318228585379464,0.36817714146205355
67,0.8781893496160154,0.1218106503839846,0.6194275191852024,0.38057248081479755
68,0.8962858385509915,0.10371416144900852,0.6332567163876125,0.3667432836123875
69,0.8737997302302608,0.12620026976973922,0.6223678418568203,0.37763215814317974
70,0.8930602581412704,0.1069397418587296,0.6325248394693647,0.3674751605306353
71,0.8939035733540853,0.10609642664591472,0.6393534541130066,0.3606465458869934
72,0.9094729136537623,0.09052708634623775,0.6342841471944537,0.36571585280554636
73,0.903156269479681,0.09684373052031905,0.6367970449583871,0.3632029550416129
74,0.9081230759620667,0.09187692403793335,0.6282556312424796,0.3717443687575204
75,0.9019273497440197,0.09807265025598032,0.6318559306008475,0.3681440693991525
76,0.8950183148737307,0.1049816851262693,0.6331920879227775,0.3668079120772226
77,0.9050336722974424,0.0949663277025576,0.6140486172267369,0.38595138277326313
78,0.9025869104597304,0.09741308954026964,0.6348417145865304,0.36515828541346956
79,0.8984566308833934,0.10154336911660654,0.6354261040687561,0.3645738959312439
80,0.8940937982665168,0.10590620173348321,0.6267567362104144,0.37324326378958567
81,0.9113212558958266,0.08867874410417345,0.6373483538627625,0.36265164613723755
82,0.908873321833434,0.09112667816656607,0.6291076115199498,0.37089238848005024
83,0.9052159212253712,0.09478407877462881,0.6212275794574192,0.37877242054258076
84,0.9057451883951823,0.0942548116048177,0.6291636143411908,0.3708363856588091
85,0.915869551676291,0.08413044832370899,0.6212039419582912,0.3787960580417088
86,0.9048347914660418,0.09516520853395816,0.6317077023642403,0.3682922976357596
87,0.9090335082124781,0.09096649178752193,0.6308773074831281,0.36912269251687185
88,0.9054802038051464,0.09451979619485361,0.634277982371194,0.36572201762880596
89,0.9134562170064008,0.08654378299359922,0.6334405711718968,0.3665594288281032
90,0.9229858716328939,0.07701412836710612,0.6373826265335083,0.3626173734664917
91,0.9186781379911635,0.08132186200883654,0.6218598399843488,0.37814016001565115
92,0.925199978881412,0.07480002111858791,0.6189022404806954,0.3810977595193045
93,0.9182795109572234,0.08172048904277661,0.6382606199809483,0.3617393800190517
94,0.9181071917215983,0.08189280827840169,0.6353292805807931,0.36467071941920687
95,0.9159834031705503,0.08401659682944969,0.6327652335166931,0.3672347664833069
96,0.9220401556403549,0.07795984435964513,0.6335250054086957,0.3664749945913042
97,0.9118996637838858,0.08810033621611418,0.630087843963078,0.3699121560369219
98,0.9248495101928711,0.0751504898071289,0.6333656992231097,0.36663430077689035
99,0.9229348279811718,0.07706517201882822,0.6230111462729317,0.3769888537270682
100,0.9160936099511606,0.08390639004883943,0.6223180038588387,0.3776819961411612
101,0.9243838676699886,0.07561613233001144,0.6389332413673401,0.3610667586326599
102,0.9201193253199259,0.07988067468007405,0.6355750816208976,0.36442491837910246
103,0.9249813402140582,0.0750186597859418,0.6245603561401367,0.3754396438598633
104,0.9110122190581428,0.08898778094185723,0.6359812532152448,0.36401874678475515
105,0.9234692675096018,0.07653073249039827,0.630726524761745,0.3692734752382551
