epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.005012035525093476,0.9949879668377064,0.00657361772443567,0.9934263825416565
1,0.005824935243085578,0.9941750588240447,0.007208637294492551,0.9927913631711688
2,0.006264796014875174,0.9937352096592938,0.0074533165565558845,0.9925466861043658
3,0.006454371433291171,0.9935456315676371,0.007566091737576893,0.9924338970865522
4,0.006567784028852152,0.9934322237968445,0.00772470621658223,0.9922752891268048
5,0.006773352278051553,0.9932266539997525,0.008052381021635873,0.9919475998197284
6,0.007286375354009646,0.9927136324070118,0.009339287078806333,0.9906607355390277
7,0.011959049281560712,0.9880409505632188,0.029372924672705785,0.9706270779882159
8,0.1772311324322665,0.8227688670158386,0.19614320993423462,0.8038567985807147
9,0.4118401021869094,0.5881598878789831,0.2520304535116468,0.747969559260777
10,0.3991191155380673,0.6008808877733018,0.35192757844924927,0.6480724045208522
11,0.3527536933068876,0.647246312212061,0.25828312976019724,0.7417168617248535
12,0.4117135361388878,0.5882864704838505,0.4553607702255249,0.5446392212595258
13,0.4951591944253003,0.5048407978481717,0.4796557000705174,0.5203443084444318
14,0.5273901268287942,0.4726098753787853,0.49923980236053467,0.500760189124516
15,0.5568282030246876,0.443171794767733,0.5007637313434056,0.4992362856864929
16,0.5735378662745158,0.4264621337254842,0.5177151731082371,0.48228483540671213
17,0.5836712486214108,0.41632875248237894,0.5216681020600455,0.47833190645490375
18,0.585259720131203,0.4147402820763765,0.5162379230771746,0.4837620769228254
19,0.5751762809576811,0.4248237168347394,0.5232082775660923,0.47679172243390766
20,0.5874555011590322,0.4125444977371781,0.5347468427249363,0.4652531487601144
21,0.6027031960310759,0.3972968039689241,0.5337613139833722,0.4662386860166277
22,0.5881071692263639,0.41189283574068986,0.5366854497364589,0.4633145587784903
23,0.566518105842449,0.43348189415755095,0.5102847175938743,0.48971528666360037
24,0.5834561346305741,0.41654386343779387,0.5401758636747088,0.45982413632529123
25,0.5732643118611088,0.4267356903464706,0.5446838991982597,0.4553161008017404
26,0.5707148710886637,0.4292851311189157,0.536472771848951,0.4635272281510489
27,0.5676753300207632,0.4323246677716573,0.48388875808034626,0.5161112376621791
28,0.6236141964241311,0.37638580136828953,0.5446502821786063,0.45534972633634296
29,0.6276826593610976,0.37231733843132303,0.5489308663776943,0.45106914213725496
30,0.6540404293272231,0.34595957067277694,0.5376834103039333,0.4623165896960667
31,0.6131759170788832,0.3868240824452153,0.5586813177381244,0.44131869077682495
32,0.6190598860934928,0.38094011501029684,0.5447540368352618,0.45524596316473825
33,0.6132434827310068,0.3867565150614138,0.5650272709982735,0.4349727290017264
34,0.6240265325263694,0.37597346747363053,0.5307115656988961,0.46928844281605314
35,0.6249988343980577,0.37500116339436285,0.5606557301112584,0.43934426988874165
36,0.6544561518563164,0.34554385035126295,0.5662646889686584,0.43373531103134155
37,0.656210826502906,0.34378917349709404,0.5734466399465289,0.42655336005347116
38,0.6260398317266394,0.37396016827336065,0.4925475929464613,0.5074524027960641
39,0.6158609655168321,0.3841390344831679,0.573955203805651,0.42604479619434904
40,0.6367031302716997,0.36329687083209,0.5782290611948285,0.4217709388051714
41,0.6023119401048731,0.3976880643102858,0.5059156971318381,0.4940843071256365
42,0.5389450170694848,0.4610549807548523,0.5616030693054199,0.4383969392095293
43,0.5979813756766142,0.4020186221158063,0.5345917514392308,0.46540824004582
44,0.658669615233386,0.341330384766614,0.5728007469858442,0.4271992530141558
45,0.662603102348469,0.33739689985911053,0.577502863747733,0.42249713625226704
46,0.6432745373911328,0.35672546536834154,0.5759248903819493,0.4240751096180507
47,0.672059037067272,0.32794096293272795,0.5770377005849566,0.42296229941504343
48,0.6560971162937306,0.3439028837062694,0.5817087548119682,0.4182912451880319
49,0.6542357162193015,0.345764281573119,0.5702972497258868,0.42970275027411325
50,0.5832076514208758,0.416792352994283,0.5374575342450824,0.4625424657549177
51,0.5879215222817881,0.41207848213337084,0.5594901953424726,0.44050980465752737
52,0.6460624381347939,0.35393756186520614,0.5784868427685329,0.4215131572314671
53,0.6468671538211681,0.35313284397125244,0.589787415095738,0.410212584904262
54,0.655464416300809,0.34453558259540135,0.6001163039888654,0.39988369601113455
55,0.667719856456474,0.332280143543526,0.5857001628194537,0.41429983718054636
56,0.6929074084317243,0.30709259156827573,0.604542578969683,0.39545742103031706
57,0.6945052566351714,0.3054947433648286,0.5558788435799735,0.44412115642002653
58,0.6509665935127823,0.34903340648721765,0.596671496118818,0.40332850388118197
59,0.6625437096313194,0.33745629257626003,0.6066210951123919,0.3933789048876081
60,0.686860368207649,0.3131396328961408,0.6032436745507377,0.39675632544926237
61,0.6675301922692193,0.33246980552320127,0.6094453505107335,0.39055464948926655
62,0.6660396986537509,0.33396030576140795,0.594248081956591,0.4057519180434091
63,0.6997687066042865,0.3002312933957135,0.5883600626673017,0.41163993733269827
64,0.6640211056779932,0.3359788943220068,0.6077354805810111,0.39226451941898893
65,0.6963503184141936,0.3036496815858064,0.5793280601501465,0.4206719398498535
66,0.6902912369480839,0.309708763051916,0.6177575503076825,0.3822424496923174
67,0.6901250547832913,0.3098749452167087,0.6125121882983616,0.3874878117016384
68,0.7187253126391658,0.2812746873608342,0.6075952308518546,0.3924047691481454
69,0.7335785781895673,0.2664214218104327,0.6160736765180316,0.3839263234819685
70,0.7251855223267166,0.2748144776732833,0.5587816408702305,0.4412183591297695
71,0.6823296171647532,0.3176703828352469,0.6190764648573739,0.38092353514262606
72,0.6914120625566553,0.3085879396509241,0.6062611937522888,0.3937388062477112
73,0.7301220871784069,0.2698779128215931,0.5981061884335109,0.40189381156648907
74,0.7246673195450394,0.27533268045496057,0.6124673145157951,0.387532685484205
75,0.7212459952742966,0.2787540047257035,0.6117788808686393,0.38822111913136076
76,0.7059907891132213,0.29400921088677867,0.6057167819568089,0.3942832180431911
77,0.7385879158973694,0.2614120841026306,0.6189224464552743,0.38107755354472567
78,0.6791046681227507,0.3208953296696698,0.5950328367097037,0.4049671632902963
79,0.7069164404162654,0.2930835595837346,0.6133736116545541,0.3866263883454459
80,0.7053453900195934,0.2946546099804066,0.6028380053383964,0.3971619946616037
81,0.7345459792349074,0.2654540207650926,0.5948981813022068,0.40510181869779316
82,0.7467978088944046,0.25320219110559533,0.6209738850593567,0.3790261149406433
83,0.6935261841173526,0.3064738180902269,0.6002835631370544,0.39971643686294556
84,0.7467878747869421,0.2532121252130579,0.5958147985594613,0.40418520144053866
85,0.7358855097382156,0.2641144902617843,0.5813789878572736,0.41862101214272635
86,0.705073893070221,0.2949261091373585,0.588406366961343,0.41159363303865704
87,0.7016164329316881,0.29838356706831193,0.6002762317657471,0.39972376823425293
88,0.7700050318682635,0.22999496813173648,0.5989349825041634,0.4010650174958365
89,0.735779861609141,0.26422013839085895,0.5724291375705174,0.42757087094443186
90,0.7108999733571653,0.2891000266428347,0.6081015637942723,0.39189843620572773
91,0.7645388510492113,0.2354611489507887,0.6184494921139309,0.38155050788606915
92,0.7847400329731129,0.21525996702688713,0.5915730595588684,0.4084269404411316
93,0.7626448295734547,0.23735517042654533,0.6227309107780457,0.37726908922195435
94,0.7813590345559297,0.21864096544407033,0.6100041355405535,0.3899958644594465
95,0.791043135854933,0.208956864145067,0.6019072362354824,0.39809276376451763
96,0.7689194392274927,0.23108055856492785,0.6132356950214931,0.3867643049785069
97,0.7800212347948993,0.21997876520510073,0.585426390171051,0.414573609828949
98,0.8010667959849039,0.19893320401509604,0.610278674534389,0.38972132546561106
99,0.7842449612087674,0.21575503879123265,0.6176568950925555,0.38234310490744455
100,0.786229427214022,0.21377057278597797,0.5683295045580182,0.4316704954419817
101,0.7470790523069876,0.2529209476930124,0.6008159177643912,0.3991840822356088
102,0.7677831296567563,0.23221687034324365,0.6214108041354588,0.3785891958645412
103,0.7810707048133567,0.21892929518664325,0.6061274238995144,0.39387257610048565
104,0.7788868458182724,0.22111315418172767,0.5710423929350716,0.4289576070649283
105,0.7626040224675779,0.23739597753242211,0.6188117946897235,0.3811882053102766
106,0.7833683888117472,0.21663161118825278,0.6028382693018232,0.3971617306981768
107,0.7671744359864129,0.23282556622116654,0.613192115511213,0.38680788448878695
108,0.7881478269894918,0.2118521730105082,0.6130627989768982,0.3869372010231018
109,0.7979656921492683,0.20203430785073173,0.618580162525177,0.381419837474823
