epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.0036800845819352952,0.996319916513231,0.004625943688941854,0.9953740664890834
1,0.0042126430306342185,0.995787364465219,0.005244863153036151,0.9947551318577358
2,0.004752340726554394,0.9952476642749928,0.005904029056962047,0.9940959640911647
3,0.00531184801797348,0.9946881466441684,0.006709467553134475,0.9932905350412641
4,0.005976241797691694,0.9940237623673899,0.00733762773286019,0.9926623702049255
5,0.006415556331544563,0.9935844408141242,0.007523282963250365,0.9924767102513995
6,0.006611898343113286,0.9933881009066546,0.007760549097188881,0.9922394582203456
7,0.0068721578421968,0.993127844951771,0.00820003662790571,0.9917999591146197
8,0.007466687976072232,0.9925333129035102,0.009604522825351782,0.9903954778398786
9,0.013530231632844166,0.9864697721269395,0.04468246549367905,0.9553175142833165
10,0.1493988504840268,0.8506011587602121,0.13095563969441823,0.8690443634986877
11,0.33682409425576526,0.6631759029847605,0.3732675739697048,0.6267324345452445
12,0.43694434342560945,0.5630556631971289,0.42126389912196566,0.5787361008780343
13,0.44400548769368064,0.5559945106506348,0.4002573149544852,0.5997426850455148
14,0.4353940420680576,0.564605955724363,0.4540887645312718,0.5459112524986267
15,0.4194905658562978,0.5805094330399124,0.4431340864726475,0.556865930557251
16,0.4559532900651296,0.5440467110386601,0.3996593015534537,0.6003406899315971
17,0.4634977678457896,0.5365022310504207,0.4430756483759199,0.5569243431091309
18,0.49391050581578855,0.5060894974955806,0.4788018635341099,0.5211981364658901
19,0.4814533701649419,0.5185466276274787,0.4572086249079023,0.5427913836070469
20,0.5195837197480379,0.4804162824595416,0.4597106916563852,0.5402893253735134
21,0.47390023425773337,0.526099767949846,0.3731345704623631,0.6268654380525861
22,0.47779033691794787,0.5222096619782625,0.4777869497026716,0.5222130588122776
23,0.5029042655671084,0.49709573498478643,0.44813484804970877,0.5518651604652405
24,0.5099407588994062,0.490059236685435,0.4944191575050354,0.5055808424949646
25,0.5167830542281822,0.4832169501869767,0.48143461772373747,0.5185653737613133
26,0.5161039961708916,0.48389600603668775,0.495448785168784,0.504551214831216
27,0.49550879884649207,0.504491201153508,0.4257492593356541,0.5742507406643459
28,0.5010203823999122,0.4989796170481929,0.5042564868927002,0.4957435131072998
29,0.5533862423013758,0.44661375328346536,0.45946504388536724,0.5405349561146328
30,0.5159241303249642,0.484075872986405,0.48922241585595266,0.5107776011739459
31,0.4915030907701563,0.5084969070222642,0.3969175730432783,0.6030824439866203
32,0.5392349362373352,0.4607650637626648,0.516029988016401,0.48397001198359896
33,0.5331141463032475,0.4668858603194908,0.42334758383887156,0.5766524246760777
34,0.5394310333110668,0.46056896448135376,0.5135730334690639,0.48642695801598684
35,0.5277247848334136,0.47227521737416583,0.4079894849232265,0.5920105150767735
36,0.49704094838213037,0.5029590549292388,0.422660802091871,0.5773391893931797
37,0.5666987741435016,0.4333012214413396,0.5185659357479641,0.4814340557370867
38,0.5511255755468651,0.4488744250050298,0.5214081491742816,0.4785918593406677
39,0.544278879960378,0.45572111783204255,0.5267531871795654,0.47324681282043457
40,0.5517431398232778,0.4482568590729325,0.5238114510263715,0.4761885574885777
41,0.5324605730948625,0.46753942524945297,0.4908652901649475,0.509134726864951
42,0.5034495702496281,0.49655043416553074,0.5278022800173078,0.47219771998269217
43,0.5587512486510806,0.44124875245270906,0.5161013007164001,0.4838987077985491
44,0.5417602525817024,0.4582397430031388,0.5160300220761981,0.48396996940885273
45,0.5657577161435727,0.4342422838564272,0.5171768750463214,0.48282311643872944
46,0.5786527748461123,0.4213472207387288,0.5276037454605103,0.47239625453948975
47,0.5810837944348654,0.4189162077727141,0.5385652354785374,0.4614347645214626
48,0.5708212524100587,0.42917875007346823,0.5238339304924011,0.4761660780225481
49,0.6047646877942262,0.3952353133095635,0.5326582789421082,0.4673417295728411
50,0.5706452087119773,0.42935479349560207,0.5240114756992885,0.47598851578576223
51,0.5853897642206263,0.4146102357793737,0.5459204997335162,0.45407950026648386
52,0.5652655627992418,0.43473443499317876,0.5486070173127311,0.45139298268726896
53,0.5200970614397967,0.4799029385602033,0.44100758859089445,0.5589924114091056
54,0.5027301333568714,0.49726986443554916,0.549338732446943,0.45066126755305697
55,0.5728582850208989,0.4271417149791011,0.5486754945346287,0.4513245054653713
56,0.5963538410486998,0.403646155639931,0.49452689715794157,0.5054731028420585
57,0.575111018286811,0.42488898392076846,0.5022475804601397,0.4977524195398603
58,0.600358333852556,0.39964167056260286,0.5546938606670925,0.4453061393329075
59,0.5813824865553114,0.41861751785984747,0.5581117612974984,0.44188823870250155
60,0.6321781675020853,0.3678218302903352,0.5610342706952777,0.4389657293047224
61,0.6163138217396207,0.3836861804679588,0.5597771746771676,0.44022282532283236
62,0.6282850018254033,0.37171500038217614,0.5346476435661316,0.4653523564338684
63,0.6124856030499494,0.38751439695005063,0.4866308144160679,0.5133691685540336
64,0.5977007216877408,0.40229927831225926,0.5637719460896083,0.43622805391039166
65,0.6171251425036678,0.38287485749633227,0.5404753174100604,0.45952468258993967
66,0.6201151609420776,0.37988483905792236,0.5711487701960972,0.4288512298039028
67,0.6227223100485625,0.3772776921590169,0.5666396447590419,0.43336035524095806
68,0.6529221534729004,0.34707784873467906,0.5582713484764099,0.4417286515235901
69,0.6416022733405784,0.35839773107458045,0.5651506185531616,0.4348493814468384
70,0.6257228724382542,0.37427712811364067,0.5783793670790536,0.42162063292094637
71,0.6439358525806003,0.3560641452118202,0.5648808309010097,0.4351191690989903
72,0.6719880258595502,0.3280119741404498,0.582229563168117,0.41777043683188303
73,0.6558002608793753,0.3441997391206247,0.5666491900171552,0.43335080998284475
74,0.65520621670617,0.34479378329383004,0.5805109398705619,0.41948906012943815
75,0.6789318455590142,0.3210681544409858,0.5644534485680717,0.4355465514319284
76,0.674516686686763,0.32548331331323693,0.544019205229623,0.455980794770377
77,0.6627276981318438,0.33727230186815615,0.5226152454103742,0.47738475458962576
78,0.6683603701768098,0.3316396298231902,0.5731872149876186,0.4268127850123814
79,0.6630667161058497,0.3369332816865709,0.5525283302579608,0.4474716697420393
80,0.6563054124514262,0.3436945875485738,0.5848106145858765,0.41518938541412354
81,0.6785480026845578,0.3214519951078627,0.5768281732286725,0.4231718267713274
82,0.6750953440312986,0.3249046559687014,0.5792853321347918,0.4207146678652082
83,0.7025760765428897,0.2974239234571104,0.6013472420828683,0.3986527579171317
84,0.7092640554463422,0.2907359445536578,0.5776210427284241,0.4223789572715759
85,0.7166636144673383,0.2833363855326617,0.5875161290168762,0.4124838709831238
86,0.7119652628898621,0.28803473711013794,0.5754722697394234,0.4245277302605765
87,0.6619005997975668,0.3380994002024333,0.5725900701114109,0.42740992988858906
88,0.6936984989378188,0.3063015032697607,0.5892030596733093,0.4107969403266907
89,0.7085077166557312,0.2914922833442688,0.5884084531239101,0.4115915468760899
90,0.7297286479561417,0.27027135204385827,0.5531587771006993,0.44684123141425
91,0.7136237003185131,0.2863762996814869,0.5904394047600883,0.4095605952399118
92,0.7285712560017904,0.27142874399820965,0.5898948907852173,0.4101051092147827
93,0.7152075635062324,0.2847924364937676,0.5971851519175938,0.4028148480824062
94,0.7607987876291629,0.23920121237083716,0.5924673676490784,0.40753263235092163
95,0.7232881078013668,0.2767118944062127,0.5856373820986066,0.41436261790139334
96,0.7276439600520663,0.2723560399479336,0.5872197917529515,0.41278020824704853
97,0.7544072800212436,0.24559271997875637,0.5928264771189008,0.40717352288109915
98,0.7530408214639734,0.24695917853602656,0.5837486982345581,0.4162513017654419
99,0.7491566781644468,0.2508433218355532,0.5686945148876735,0.43130548511232647
100,0.7398790408063818,0.2601209591936182,0.602810766015734,0.39718923398426603
101,0.7659664551417033,0.23403354485829672,0.5847174865858895,0.41528251341411043
102,0.7673864077638697,0.23261359223613032,0.5714634571756635,0.42853654282433645
103,0.7169785521648548,0.28302144783514516,0.5599462049348014,0.44005378655024935
104,0.7136299455607379,0.2863700544392621,0.5844269905771527,0.4155730094228472
105,0.7370369025954494,0.2629630963007609,0.5270655836377826,0.4729344163622175
106,0.6663813127411736,0.3336186872588264,0.5766991206577846,0.4233008793422154
107,0.7197831008169386,0.28021689918306136,0.5632512824875968,0.43674871751240324
108,0.7532124166135434,0.24678758338645654,0.6098286850111825,0.39017131498881746
109,0.7608252896202935,0.2391747103797065,0.5923246570995876,0.4076753429004124
110,0.7446394253660131,0.25536057463398687,0.5938628401075091,0.40613715989249094
111,0.7673170478255661,0.23268295217443397,0.5851715632847377,0.41482843671526226
112,0.7665806986667492,0.2334193013332508,0.6117070913314819,0.38829290866851807
113,0.7384086615509458,0.2615913373452646,0.6048644951411656,0.3951355048588344
114,0.7503718866242303,0.24962811337576973,0.6129939811570304,0.38700601884296965
115,0.7463609112633599,0.2536390887366401,0.612226060458592,0.387773939541408
116,0.7651492909148887,0.23485070908511127,0.5934798462050301,0.4065201537949698
117,0.7758219992672956,0.22417800073270444,0.5920171652521405,0.4079828347478594
118,0.7740880846977234,0.2259119153022766,0.6009068829672677,0.39909311703273226
119,0.7689190992602596,0.23108090073974044,0.6005499022347587,0.3994500977652414
120,0.7843359289345918,0.21566407106540822,0.6046342594282967,0.3953657405717032
121,0.787614784858845,0.2123852151411551,0.6167111481939044,0.3832888518060957
122,0.7915366457568275,0.20846335534696225,0.5937385559082031,0.4062614440917969
123,0.7975603297904685,0.20243967020953144,0.6121094652584621,0.3878905347415379
124,0.800016857959606,0.19998314204039397,0.5897581832749503,0.4102418167250497
125,0.7650629657286184,0.23493703427138152,0.6033246346882412,0.39667536531175884
126,0.8052040846259506,0.19479591537404944,0.6082356572151184,0.3917643427848816
127,0.8141964077949524,0.1858035922050476,0.5986664806093488,0.40133351939065115
128,0.8129473792182075,0.18705262078179252,0.6000941395759583,0.39990586042404175
129,0.8130033877160814,0.1869966122839186,0.6091749582971845,0.39082504170281546
130,0.8099677540637829,0.19003224593621712,0.607859126159123,0.392140873840877
131,0.8178149572125187,0.18218504278748124,0.6131131393568856,0.38688686064311434
132,0.8122830677915502,0.18771693220844976,0.6151750683784485,0.3848249316215515
133,0.8151368057286298,0.1848631942713702,0.6032702582223075,0.39672974177769255
134,0.7946075245186135,0.20539247548138653,0.607971157346453,0.39202884265354704
135,0.8106559647454156,0.18934403525458443,0.6092509201594761,0.39074907984052387
136,0.7997043552222075,0.20029564477779246,0.6110350149018424,0.38896498509815763
137,0.8033918517607229,0.19660814823927703,0.6159798843520028,0.38402011564799715
138,0.8086614123097172,0.19133858769028275,0.6195835896900722,0.3804164103099278
139,0.7788471270490576,0.22115287515852186,0.5965280192238944,0.40347198077610563
140,0.7974366236616064,0.2025633763383936,0.6043046116828918,0.39569538831710815
141,0.8194599902188336,0.18054000978116636,0.6217982598713466,0.3782017401286534
142,0.818222822966399,0.181777177033601,0.609930762222835,0.390069237777165
143,0.8340579469998678,0.16594205300013223,0.6161487698554993,0.38385123014450073
144,0.834752325658445,0.165247674341555,0.6169020107814244,0.38309798921857563
145,0.8296507817727549,0.1703492182272452,0.606109082698822,0.393890917301178
146,0.8267655836211311,0.17323441637886894,0.6115648576191494,0.38843514238085064
147,0.8227091608224092,0.17729083917759084,0.6113764984267098,0.3886235015732901
148,0.8219738514335068,0.1780261485664933,0.6191721473421369,0.38082785265786306
149,0.7794444627232022,0.22055553727679783,0.6129886933735439,0.3870113066264561
150,0.8121473855442471,0.1878526144557529,0.620755101953234,0.37924489804676603
151,0.8349133774086281,0.16508662259137188,0.6179656897272382,0.38203431027276175
152,0.8334164950582716,0.16658350494172838,0.6142289638519287,0.3857710361480713
153,0.8533324444735492,0.14666755552645083,0.6206367611885071,0.3793632388114929
154,0.8443821249184785,0.1556178750815215,0.6211129597255162,0.37888704027448383
155,0.8283066859951725,0.17169331400482743,0.6076738153185163,0.39232618468148367
156,0.8277326711901912,0.1722673288098088,0.6120330350739616,0.3879669649260385
157,0.8435702610898901,0.15642973891010992,0.6151922515460423,0.3848077484539577
158,0.8411899915447941,0.15881000845520585,0.6111556036131722,0.3888443963868277
159,0.8485992550849915,0.15140074491500854,0.6116110767636981,0.388388923236302
160,0.8564620437445464,0.1435379562554536,0.6156355483191354,0.3843644516808646
161,0.8418017802415071,0.15819821975849294,0.6089875527790615,0.39101244722093853
162,0.8431382951913057,0.15686170480869435,0.5945594310760498,0.4054405689239502
163,0.8196342587471008,0.18036574125289917,0.612248923097338,0.38775107690266203
164,0.8348895532113535,0.16511044678864656,0.5957788825035095,0.4042211174964905
165,0.8459514136667605,0.1540485863332395,0.6122974327632359,0.3877025672367641
166,0.8606333754680775,0.13936662453192253,0.6071743113654,0.39282568863459993
167,0.8569934500588311,0.1430065499411689,0.6008539710726056,0.3991460289273943
168,0.8491039474805196,0.15089605251948038,0.6179105980055672,0.3820894019944327
169,0.8481611786065278,0.15183882139347218,0.6064202615192958,0.39357973848070416
170,0.8672598754918134,0.13274012450818662,0.6095604981694903,0.39043950183050974
171,0.8704362820695948,0.12956371793040522,0.6047728828021458,0.3952271171978542
172,0.8671953876813253,0.13280461231867471,0.6033826385225568,0.39661736147744314
173,0.8695082973550867,0.13049170264491328,0.6087257266044617,0.39127427339553833
174,0.8558249870936075,0.14417501290639242,0.6095341784613473,0.39046582153865267
175,0.8706455054106536,0.12935449458934642,0.6076388699667794,0.39236113003322054
176,0.8646854140140392,0.13531458598596077,0.5904065540858677,0.40959344591413227
177,0.8622923383006343,0.13770766169936569,0.5997347831726074,0.4002652168273926
178,0.8619388628889013,0.1380611371110987,0.6093167066574097,0.39068329334259033
179,0.8664048512776693,0.13359514872233072,0.6002023049763271,0.3997976950236729
180,0.8656436955487287,0.13435630445127134,0.6037472656794957,0.39625273432050434
181,0.8737913855799923,0.12620861442000778,0.6072021637644086,0.39279783623559134
182,0.8862435464505796,0.11375645354942039,0.5976105502673558,0.40238944973264423
183,0.8411562310324775,0.1588437689675225,0.6200048157146999,0.3799951842853001
184,0.8601049824997231,0.1398950175002769,0.6083640796797616,0.39163592032023836
185,0.8761853399100127,0.1238146600899873,0.6054731351988656,0.39452686480113436
186,0.8747089041603936,0.1252910958396064,0.6036314793995449,0.39636852060045513
187,0.8815001183085971,0.11849988169140285,0.6021458165986198,0.3978541834013803
188,0.8721146097889653,0.1278853902110347,0.602710485458374,0.397289514541626
189,0.8687485677224619,0.13125143227753816,0.5978181617600578,0.4021818382399423
190,0.8549026096308673,0.14509739036913272,0.6082708750452314,0.3917291249547686
191,0.8840050035052829,0.11599499649471706,0.609724087374551,0.39027591262544903
192,0.8626220204212047,0.13737797957879525,0.6014801945005145,0.39851980549948557
193,0.8835753069983588,0.11642469300164117,0.6071996944291251,0.3928003055708749
194,0.8876079078073855,0.11239209219261452,0.6023163625172206,0.39768363748277935
195,0.8767541271668894,0.12324587283311067,0.6194294435637338,0.3805705564362662
196,0.8788242008950975,0.12117579910490248,0.6078786594527108,0.39212134054728914
197,0.8779729582645275,0.1220270417354725,0.6042119520051139,0.39578804799488615
198,0.8856965060587283,0.11430349394127175,0.6061155710901532,0.3938844289098467
199,0.8871973421838548,0.11280265781614515,0.6015251704624721,0.3984748295375279
200,0.8815359075864156,0.1184640924135844,0.6026729430471148,0.3973270569528852
201,0.8913266857465109,0.10867331425348918,0.6060282332556588,0.39397176674434115
202,0.8761206887386463,0.12387931126135367,0.6076781834874835,0.3923218165125166
203,0.8973274650397124,0.1026725349602876,0.6050742268562317,0.3949257731437683
204,0.8823190419762222,0.11768095802377772,0.6066814490727016,0.3933185509272984
205,0.8078407159558049,0.19215928625177453,0.5893476520265851,0.4106523479734148
206,0.8497334586249458,0.15026654137505424,0.6039773140634809,0.39602268593651907
207,0.8754275463245533,0.12457245367544668,0.61284852879388,0.3871514712061201
208,0.8742861571135344,0.12571384288646556,0.6064597538539341,0.39354024614606586
209,0.8815820746951633,0.11841792530483669,0.6058425903320312,0.39415740966796875
210,0.894227456163477,0.10577254383652299,0.5963720338685172,0.40362796613148283
211,0.8750026336422673,0.1249973663577327,0.5910911815507072,0.4089088184492929
212,0.8525348680990713,0.14746513190092864,0.5987312027386257,0.4012687972613743
213,0.8864751193258498,0.11352488067415026,0.6051607642854963,0.3948392357145037
214,0.8885936516302603,0.11140634836973967,0.5850496121815273,0.4149503878184727
215,0.8852482305632697,0.11475176943673028,0.6089329719543457,0.3910670280456543
216,0.8575141606507478,0.1424858393492522,0.6086413775171552,0.39135862248284475
217,0.8579412720821522,0.14205872791784782,0.6010296429906573,0.39897035700934275
218,0.8682133224275377,0.1317866775724623,0.5849516817501613,0.4150483182498387
219,0.8743945470562687,0.12560545294373124,0.6094282780374799,0.39057172196252005
220,0.8656368299766823,0.13436317002331769,0.607201840196337,0.392798159803663
221,0.8651998396273013,0.13480016037269874,0.60322219984872,0.39677780015128
222,0.854767033347377,0.14523296665262292,0.6022323625428336,0.3977676374571664
223,0.8698347100505123,0.13016528994948776,0.6180017590522766,0.3819982409477234
224,0.8860354313143978,0.11396456868560226,0.608430734702519,0.391569265297481
225,0.8807070255279541,0.1192929744720459,0.6034968069621495,0.39650319303785053
226,0.8927354393181978,0.10726456068180225,0.6014479654175895,0.39855203458241056
227,0.8920402902143972,0.10795970978560271,0.6048581600189209,0.3951418399810791
228,0.8933182778181853,0.1066817221818147,0.6015488505363464,0.39845114946365356
229,0.8969687929859868,0.10303120701401322,0.5980300733021328,0.40196992669786724
230,0.8994170890914069,0.10058291090859307,0.6080434577805656,0.3919565422194345
231,0.8934640398731938,0.10653596012680619,0.5896156770842416,0.4103843229157584
232,0.8903851288336294,0.10961487116637053,0.6099264451435634,0.3900735548564366
233,0.894256490248221,0.10574350975177906,0.594936226095472,0.4050637739045279
234,0.8962058248343291,0.1037941751656709,0.6111386929239545,0.38886130707604544
235,0.8925981985198127,0.10740180148018731,0.6112138628959656,0.3887861371040344
236,0.8934100292347096,0.10658997076529043,0.6104963166373116,0.3895036833626883
237,0.9011693663067288,0.09883063369327122,0.6113541211400714,0.3886458788599287
238,0.9000660048590766,0.0999339951409234,0.6067529235567365,0.39324707644326345
239,0.8930970717359472,0.10690292826405277,0.5990550347736904,0.4009449652263096
240,0.8941353449115047,0.10586465508849532,0.6041760529790606,0.3958239470209394
241,0.9011446502473619,0.09885534975263807,0.6070664780480521,0.3929335219519479
242,0.897781491279602,0.10221850872039795,0.5995601075036185,0.4004398924963815
243,0.8828377017268428,0.11716229827315719,0.6170564123562404,0.3829435876437596
244,0.879329259748812,0.12067074025118793,0.5969367708478656,0.4030632291521345
245,0.8973702920807732,0.10262970791922675,0.6074376957757133,0.3925623042242868
246,0.8984874994666489,0.10151250053335119,0.6055565987314496,0.3944434012685503
247,0.8996306635715343,0.10036933642846567,0.6205928155354091,0.3794071844645909
248,0.8981978716673674,0.10180212833263257,0.602448752948216,0.39755124705178396
249,0.9051960772938199,0.09480392270618015,0.6139307532991681,0.3860692467008318
250,0.8770208182158293,0.12297918178417065,0.6009224312646049,0.3990775687353952
251,0.885869993103875,0.11413000689612494,0.6032218762806484,0.3967781237193516
252,0.8944671021567451,0.10553289784325494,0.6178503802844456,0.3821496197155544
253,0.8979473158165261,0.10205268418347394,0.6054003494126456,0.3945996505873544
254,0.8972030480702718,0.1027969519297282,0.6135929652622768,0.3864070347377232
255,0.8993211719724867,0.1006788280275133,0.5999890651021685,0.4000109348978315
256,0.9028887042292842,0.09711129577071578,0.6085147772516523,0.3914852227483477
257,0.9038258813045643,0.0961741186954357,0.6073938182422093,0.3926061817577907
258,0.8900525680294743,0.10994743197052567,0.5998055679457528,0.40019443205424715
259,0.89254230260849,0.10745769739151001,0.606533374105181,0.393466625894819
260,0.8991287107820864,0.10087128921791359,0.5926768354007176,0.4073231645992824
261,0.8947005890033863,0.10529941099661368,0.5974592651639666,0.4025407348360334
262,0.8870376922466137,0.11296230775338632,0.6166948590959821,0.38330514090401785
263,0.888397768691734,0.11160223130826596,0.607182937008994,0.39281706299100605
264,0.899034665690528,0.10096533430947198,0.6016854388373238,0.3983145611626761
265,0.9062859062795285,0.09371409372047142,0.5983485920088631,0.4016514079911368
266,0.9023765568380002,0.09762344316199974,0.6168466125215802,0.3831533874784197
267,0.9088346715326663,0.09116532846733376,0.5975905571665082,0.4024094428334917
268,0.8973308382210908,0.10266916177890918,0.5902868935040065,0.40971310649599346
269,0.8919846238913359,0.10801537610866406,0.6089121954781669,0.39108780452183317
270,0.8833409636108963,0.11665903638910365,0.6083699294498989,0.39163007055010113
271,0.8936228818363614,0.10637711816363865,0.596302194254739,0.40369780574526104
272,0.8745037725678196,0.12549622853597006,0.6139148473739624,0.3860851526260376
273,0.9000895155800713,0.09991048441992866,0.6077675308500018,0.39223246914999826
274,0.8963681216593142,0.10363187834068581,0.6012306553976876,0.39876934460231234
275,0.9028758848154986,0.09712411518450137,0.6106405513627189,0.38935944863728117
276,0.9122069323504413,0.08779306764955874,0.6065615160124642,0.3934384839875357
277,0.9052595253343936,0.09474047466560646,0.6007029073578971,0.39929709264210295
278,0.904084962827188,0.09591503717281201,0.6062079753194537,0.39379202468054636
279,0.9125408221174169,0.08745917788258305,0.6132698995726449,0.38673010042735506
280,0.9040683265085574,0.09593167349144265,0.6044701337814331,0.3955298662185669
